/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_55_794.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_55_794.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_55_794.jpg, 0, 0, 0, 8.101783E-05
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_55_899.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_55_899.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_55_899.jpg, 0, 0, 0, 8.097445E-05
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_56_005.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_56_005.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_56_005.jpg, 0, 0, 0, 8.159391E-05
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_56_109.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_56_109.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_56_109.jpg, 0, 0, 0, 8.041383E-05
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_56_209.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_56_209.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_56_209.jpg, 0, 0, 0, 8.06464E-05
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_56_310.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_56_310.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_56_310.jpg, 0, 0, 0, 8.060269E-05
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_56_414.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_56_414.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_56_414.jpg, 0, 0, 0, 8.059878E-05
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_56_516.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_56_516.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_56_516.jpg, 0, 0, 0, 8.038161E-05
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_56_621.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_56_621.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_56_621.jpg, 0, 0, 0, 8.05679E-05
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_56_733.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_56_733.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_56_733.jpg, 0, 0, 0, 8.064869E-05
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_56_835.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_56_835.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_56_835.jpg, 0, 0, 0, 8.069649E-05
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_56_937.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_56_937.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_56_937.jpg, 0, 0, 0, 8.136927E-05
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_57_050.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_57_050.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_57_050.jpg, 0, 0, 0, 8.081161E-05
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_57_154.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_57_154.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_57_154.jpg, 0, 0, 0, 8.064425E-05
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_57_256.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_57_256.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_57_256.jpg, 0, 0, 0, 8.122118E-05
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_57_358.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_57_358.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_57_358.jpg, 0, 0, 0, 8.038144E-05
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_57_462.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_57_462.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_57_462.jpg, 0, 0, 0, 8.08422E-05
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_57_563.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_57_563.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_57_563.jpg, 0, 0, 0, 8.046747E-05
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_57_671.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_57_671.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_57_671.jpg, 0, 0, 0, 8.032127E-05
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_57_777.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_57_777.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_57_777.jpg, 0, 0, 0, 8.175195E-05
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_57_880.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_57_880.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_57_880.jpg, 0, 0, 0, 8.24417E-05
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_57_981.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_57_981.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_57_981.jpg, 0, 0, 0, 8.055924E-05
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_58_088.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_58_088.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_58_088.jpg, 0, 0, 0, 8.041726E-05
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_58_189.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_58_189.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_58_189.jpg, 0, 0, 0, 8.124227E-05
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_58_294.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_58_294.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_58_294.jpg, 0, 0, 0, 8.144633E-05
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_58_400.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_58_400.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_58_400.jpg, 0, 0, 0, 8.747323E-05
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_58_506.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_58_506.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_58_506.jpg, 0, 0, 0, 8.056796E-05
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_58_611.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_58_611.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_58_611.jpg, 0, 0, 0, 8.157512E-05
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_58_718.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_58_718.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_58_718.jpg, 0, 0, 0, 8.120054E-05
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_58_822.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_58_822.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_58_822.jpg, 0, 0, 0, 8.07542E-05
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_58_925.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_58_925.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_58_925.jpg, 0, 0, 0, 8.067425E-05
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_59_029.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_59_029.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_59_029.jpg, 0, 0, 0, 8.063239E-05
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_59_131.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_59_131.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_59_131.jpg, 0, 0, 0, 8.060802E-05
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_59_232.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_59_232.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_59_232.jpg, 0, 0, 0, 8.09643E-05
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_59_334.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_59_334.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_59_334.jpg, 0, 0.306447, 0, 0.2523739
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_59_435.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_59_435.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_59_435.jpg, 0, 0.6088711, 0, 0.7646821
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_59_536.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_59_536.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_59_536.jpg, 0, 0.9108388, 0, 1.707195
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_59_643.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_59_643.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_59_643.jpg, 0, 1, 0, 2.85525
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_59_747.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_59_747.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_59_747.jpg, 0, 1, 0, 4.027201
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_59_854.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_59_854.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_59_854.jpg, 0, 1, 0, 5.424655
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_28_59_961.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_28_59_961.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_28_59_961.jpg, 0, 1, 0, 6.576591
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_29_00_069.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_29_00_069.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_29_00_069.jpg, 0, 1, 0, 7.717352
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_29_00_171.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_29_00_171.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_29_00_171.jpg, 0, 1, 0, 8.847037
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_29_00_274.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_29_00_274.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_29_00_274.jpg, 0, 1, 0, 10.18811
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_29_00_381.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_29_00_381.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_29_00_381.jpg, 0, 1, 0, 11.29356
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_29_00_482.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_29_00_482.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_29_00_482.jpg, 0, 1, 0, 12.42634
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_29_00_587.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_29_00_587.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_29_00_587.jpg, 0, 1, 0, 13.42207
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_29_00_697.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_29_00_697.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_29_00_697.jpg, 0, 1, 0, 14.58684
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_29_00_804.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_29_00_804.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_29_00_804.jpg, 0, 1, 0, 15.93752
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_29_00_904.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_29_00_904.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_29_00_904.jpg, -0.1682732, 1, 0, 16.72407
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_29_01_013.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_29_01_013.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_29_01_013.jpg, 0, 1, 0, 17.99375
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_29_01_118.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_29_01_118.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_29_01_118.jpg, 0, 1, 0, 19.18846
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_29_01_219.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_29_01_219.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_29_01_219.jpg, 0, 1, 0, 20.08103
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_29_01_327.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_29_01_327.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_29_01_327.jpg, 0, 1, 0, 21.1806
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_29_01_427.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_29_01_427.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_29_01_427.jpg, 0, 1, 0, 22.12046
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_29_01_528.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_29_01_528.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_29_01_528.jpg, 0, 1, 0, 23.13547
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_29_01_638.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_29_01_638.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_29_01_638.jpg, 0, 1, 0, 24.29856
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_29_01_740.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_29_01_740.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_29_01_740.jpg, 0, 1, 0, 25.26056
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_29_01_840.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_29_01_840.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_29_01_840.jpg, 0, 1, 0, 26.21511
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_29_01_945.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_29_01_945.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_29_01_945.jpg, 0, 1, 0, 27.15959
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_29_02_052.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_29_02_052.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_29_02_052.jpg, 0, 1, 0, 28.28076
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_29_02_159.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_29_02_159.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_29_02_159.jpg, 0, 1, 0, 29.20452
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_29_02_264.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_29_02_264.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_29_02_264.jpg, -0.138486, 1, 0, 30.10246
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_29_02_370.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_29_02_370.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_29_02_370.jpg, 0, 1, 0, 30.19011
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_29_02_471.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_29_02_471.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_29_02_471.jpg, 0, 1, 0, 30.19023
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_29_02_572.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_29_02_572.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_29_02_572.jpg, 0, 1, 0, 30.19027
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_29_02_676.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_29_02_676.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_29_02_676.jpg, 0, 1, 0, 30.19027
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_29_02_777.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_29_02_777.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_29_02_777.jpg, -0.2088872, 1, 0, 30.17855
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_29_02_883.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_29_02_883.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_29_02_883.jpg, -0.1153497, 1, 0, 30.1903
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_29_02_985.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_29_02_985.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_29_02_985.jpg, 0, 1, 0, 30.18971
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_29_03_089.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_29_03_089.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_29_03_089.jpg, 0, 1, 0, 30.19024
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_29_03_192.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_29_03_192.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_29_03_192.jpg, 0, 1, 0, 30.1903
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_29_03_292.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_29_03_292.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_29_03_292.jpg, 0, 1, 0, 30.19051
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_29_03_398.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_29_03_398.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_29_03_398.jpg, 0, 1, 0, 30.19028
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_29_03_501.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_29_03_501.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_29_03_501.jpg, 0, 1, 0, 30.1904
/Users/cam/Documents/Complete SDC Course/Data/IMG/center_2019_02_09_22_29_03_606.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/left_2019_02_09_22_29_03_606.jpg, /Users/cam/Documents/Complete SDC Course/Data/IMG/right_2019_02_09_22_29_03_606.jpg, 0, 1, 0, 30.19029
